35774201	1	0.6	0.5926	0	1	0.6	0.6667	0.8421
35774206	0	0	0.6667	0.6667	0	0.7	0.75	0.4737
35774246	0.5	0.6	0.5926	0.6667	1	0.3	0.6667	0.7368
35779884	0.7273	0.5185	0	0.75	0	0.7143	0.8571	0.7692
35779897	0.6364	0.7037	0	0	0.6	0.5714	0.7143	0.6154
35779943	0.8095	0.8148	1	0.5	0.4	0.8571	0.6667	0.5833
35779966	0.6364	0.8148	0	0.5	1	0	0.8571	0
35780053	0.7273	0	0	1	0.8	0.8571	0.8571	0.7692
35784123	0	1	0.9231	0.875	0.6667	0.3333	0	0.8889
35784138	0.875	0.8571	0.6154	0.625	0	0.6667	0.5556	0
35784139	0.7391	0.7778	0.4	0.5833	0.6	0	0.7273	0.6154
35784248	0.7391	0	0.7	0.6667	0.4	1	0.5455	0
35792787	1	0.75	0.7857	0.3571	0.625	0.8462	1	0
35802316	0	0	0	0	0	0	0	0
35802351	0	1	0.5	0.6552	0.8889	0	0	0.6667
35802370	0	0	0	0.8621	0	0.7143	0.5	0.3333
35818187	0	0.3636	0	0.75	0	0.5455	0	0
35818208	1	0	0	0.6667	0.375	0.5455	1	1
35818266	0	0.9091	0.375	0	0	0.6364	1	0
35818324	0.5	0.6364	0.75	0.75	0.7083	0.7273	0	1
35818328	0	0.6364	0.375	0.75	0.625	0.5455	0	1
35831851	0.7931	0.7222	0.6429	1	0	0.375	0.4167	0
35831852	0	0	0	0	0	0	0	0
35831869	0.7586	0.8333	0.7143	0	0.3333	0.625	0.75	0
35831870	0.7692	0.65	0.6	0	0	0.7273	0.619	0.5
35831871	0.7241	0.5556	0.7143	1	1	0.625	0.5417	0.3333
35831872	0.3846	0	0	0.2	0	0.8182	0	0.5
35831878	0.8966	0.7222	0.7857	1	0.3333	0.5	0.7917	0.3333
35831879	0.8462	0.55	0.8	0	1	0.2727	0.7619	0.6667
35831882	0.5862	0.7222	0.5714	0	0	0.375	0.6667	0
35831883	0.7692	0.75	0.4	1	0	0.7273	0.6667	0.5
35831903	0.7586	0.7222	0.9286	0	0.3333	0	0	0
35831904	0.7692	0.9	0.7	0.2	1	0.6364	0.7143	0.6667
35831908	0	0.2121	0	0.6154	0.2	0	0	0
35831909	0.6923	0.4	0	0.6	0	0.9091	0.7619	0.1667
35832059	0.8333	1	0.6897	0	0.9	0	0.5571	0.8
35832060	0	0	0	0	0	0	0	0
35832096	0.6667	0	0.5172	0	0.75	0	0.6857	0.4667
35832097	0.8571	0	0	0.7143	0	1	0.6582	0.75
35832098	0.8333	0	0.7931	0	0.55	0	0.4286	0.4
35832099	0.4286	0.5	0.6452	0.6786	0	0.6667	0	0.3125
35832100	1	0	0.7931	0.4667	0	0	0.5429	0.8
35832101	0.8571	0.5	0.4839	0.6786	0.7917	0	0.5443	0.6875
35832110	0.5	1	0.8276	0.6667	0	0.6667	0.5714	0
35832111	0.5714	1	0	0.4643	0.5417	0.3333	0.6203	0
35832125	0.3333	1	0.6207	0.5	0.6	1	0	0.0667
35832126	0.7143	0.5	0.6774	0.6786	0.75	1	0.6076	0.375
35832141	0	0	0	0	0	0	0	0
35832142	0	0.5	0.4839	0.0357	0.8333	1	0.7342	0.5
35833066	0	0.6522	0.75	0	0.8462	0.5	0.5455	0.7143
35833085	0	0.6957	0.45	0.3	0.5385	0	0.4545	0.2857
35833091	0	0	0.7	0.9	0.6154	0.5	0.5455	0.1429
35833125	0.6667	0.5652	0	0.6	0.8462	1	0.6364	0
35833147	0.5556	0.5217	0.85	0.9	0.5385	0	0	0.7143
35840290	0	0	0	0	0	0	0	0
35840319	0.75	0	0.7143	0.3333	0.8333	0.4545	0.6429	0
35840326	0.75	0	0.7143	0	0	0.7273	0.5	0.7812
35840333	0.25	0.5	0.5714	0	0	0.3939	0.2857	0.3125
35840362	0.75	1	0.5714	0	0.8333	0	0.8571	0.8438
35859639	0	0	0.0286	0.8462	0.8462	0.6538	1	0.7407
35859667	0.6667	0.4815	0.7714	0	0.6923	0.6538	0.5	0.9259
35859668	0.625	0.6875	0.8182	0	1	0.8333	0.75	0.5652
35859725	1	0	0.6857	0.3846	0.8462	0.9231	0.5	0.8148
35859726	0.625	0.9375	0.5909	0.7143	0	0.8333	0	0.7826
35859730	0	0	0.6857	0	0	0.6154	0.5	0.5185
35859731	0.625	0.8125	0.6212	0	0.9231	0.8333	1	0.6957
35859775	0	0	0	0.9286	0.7692	0.3889	0.75	0
35871720	0.75	0	0.4286	0.913	0.6	0.75	0.5	0
35871864	0.8462	0	0.75	0.5714	0.75	0	1	0
35891120	1	0	1	0.6	0	0.5	0	0
35893485	1	0.0208	0	0.2	0.4167	0.6667	0	0
35893503	1	0.6042	0.6552	0.8	0.5833	0	0.8	0
35893504	0	0.6444	0.9	0.6	0.5833	1	0	0.1667
35893549	1	0.7292	0.8966	0.8	0.6667	0.8889	0.4	0.6667
35893550	1	0.4667	0.7	1	0	0.7143	0	0
35893564	0.5	0.6458	0.5517	0.8	0	0.5556	0	0.3333
35893565	1	0.5333	0.85	0.8	0.6667	0	1	0.6667
35893650	1	0.3542	0	0.8	0	0	0	0
35893651	0	0.8222	0	0.4	0.25	0.5714	1	0
35893656	0	0	0.7586	0.6	0.8333	0.6667	0.6	0.6667
35893657	0.5	0.7778	0.65	0.8	0.9167	0.7143	0.5	1
35893691	0.5	0.8	0.75	0	0.6667	1	0	0.6667
35916492	0	0	0	0	0	0	0	0
35916573	0	0	0.2	0.1053	0.303	0.3947	0	0
35916574	0.6667	0.6	0.8333	0.5294	0.8947	0.2727	0	0.5
35928082	0.5	0.75	0.4286	0.6	0.5	0.7143	1	0.625
35928089	0.7143	0.75	0.7143	0.6	0.75	0	1	0.375
35928090	0	0.5	1	0.8571	0	0	0.6	0
35928126	0.7857	0.625	0.5714	1	0.5	0	1	0.75
35928127	0.6471	0	0.2857	1	0.5333	0.65	0.6	1
35928142	0	0.5	0.8571	1	0.5625	0.6786	0	0.375
35928143	0.8235	0.5	0.5714	0.7143	0.8	0	0.6	0.7778
35928177	0	0	0	0.6	0.625	0.3929	1	0.75
35928178	0.7647	0.5	0.7143	0.7143	0.8667	0.65	0.8	0
35928196	0.6429	0.625	0.2857	0.4	0.625	0.7857	1	0.875
35928197	0.5882	0.5	0.4286	0.8571	0.8667	0.7	0.6	0.6667
35928218	0.3077	0.1	0	0.3636	0	0.4848	0.2105	0.4667
35947758	0	0.7143	0.7692	0	0.6667	0.6667	1	1
35947883	0	0.8571	0.6308	0	0.5714	0.3333	1	0.6667
35947884	0.8571	0	0.8194	0.6	0.3571	1	0.3333	0.3333
35947914	1	0	0.5278	0.8	0.7857	1	0	0.6667
35952321	0	1	1	0.75	0.7143	0.8571	0	0
35952374	0	0	0.625	0.5	0.7143	0.5714	0	0.8276
35952822	0.8	0.4667	0.7391	0.6	1	0.5	0.6038	0.5556
35952850	0.8	0.8667	0.4348	0.8	1	0.5	0.5472	0.4444
35952851	0	0.6364	0.6522	0.3333	0.8333	1	0	0.7143
35952978	0.6667	0.6818	0.6522	0.3333	0.8333	1	0	0.6429
35967847	0.4286	0.875	0.8571	0.6667	1	0.9091	0.7143	0.6
35967879	0	0.625	0.5714	0	0	0.5455	0.6786	0.7
35967898	0.619	0.5625	0.5714	0.3333	1	0.5455	0.75	0
35967919	0.5238	0.75	0	0.3333	0	0.5455	0.4286	0
35968016	0	0	0.4286	0.3333	0	0.7273	0.6071	1
35968019	1	0.3333	0	0	0.4857	0.7647	0.7647	0.8148
35968020	0.6316	0.2759	0.2609	0.0625	0	0.1786	0.4048	0
35968058	1	0.6667	0.5714	0.5455	0.5143	0	0.7059	0.6296
35968097	0.7188	0	0	0.4255	0.3396	0.0741	0.0435	0.0333
35968098	0	0.5625	0.2571	0.0323	0.6415	0.4231	0	0.5517
35968156	0.8571	1	0.9091	0	0	0.6667	0.6667	1
35968406	0	0.7	0.3939	0.5	0.75	0.84	0.75	0.625
35968517	0.7143	0.7143	0	0.7143	0.8571	0.6957	0.75	0.5
35975580	0.375	0	0.4211	0.25	0.5	0	1	0.8182
35975581	0	0.4348	0.2	0	0	0.0941	0	0
35975619	0.8182	0.6667	0	0.6667	0.5294	0.697	0	0.9
35975620	0.8462	0.5	0.6667	0	0.45	0.5479	0.25	0.75
35975652	0	0	0	0	0	0	0	0
35975653	0	1	0.6667	0.5	0.8	0.6438	0	0
35978516	0.4	0.6667	0.6471	1	0.6207	0.7297	0	0.375
35978555	0.4	0.6667	0.7647	0	0	0.6216	0.6667	0
35978556	0.5789	0.5	0	1	0.814	0	1	0.5556
35978588	0.6	0.6667	0	0	0	0.5676	1	0.75
35978589	0.5789	0	0	1	0.5349	0.6744	0	0.6111
35978599	0	0.6667	0.7059	1	0.5517	0.027	0.3333	0.75
35978600	0.7895	0	0.6957	0	0.5116	0.5814	0	0.7778
35978727	0.6316	0.5	0.6087	0	0.6279	0.4884	1	0.7222
35986972	0.8	0.5833	0	0	0.0385	0	0	0.0357
35986973	0	0	0	0	0	0	0	0
35986982	0.6	0	0.5	0.6667	0	0	0	0
35986983	0	0	0	0	0	0	0	0
35986987	0.4667	0.6667	0	0	0	0	0	0
35986988	0.8889	0	1	0	0	0	0	0
35986992	0	0.5833	0	0	0	0	0	0
35986993	0.1111	0.6667	0	0	0	0	0	0
35986994	0.7333	0	0	0.6111	0	0	0	0
35986995	0.7778	0.8333	0	0.3684	0	0	0	0.6786
35986997	0	0	0	0.0278	0	0	0	0
35986998	0.5556	0	0	0	0	0	0.5714	0
35987005	0	0	0	0	0.0385	0	0	0
35987006	0.7778	0	1	0.4737	0	0.65	0	0
35987020	0.4	0	0.5	0	0	0	0	0
35987021	0	0	1	0.0526	0	0	0	0
35987027	0.8667	0	0	0	0	0	0	0
35987028	0	0.5	0	0.6316	0	0	0	0
35987032	0.7333	0.9167	0.8333	0.6944	0	0	0	0.7857
35987033	0	0	0	0.7368	0	0	0	0
35987035	0	0	0.8333	0	0	0.76	0	0.0357
35987036	0.3333	0	0	0.5789	0	0.85	0	0
35987040	0	0	0	0.7778	0	0	0	0
35987041	0	0.75	0	0.6842	0.0263	0	0	0
35987044	0	0	0	0	0.0385	0	0	0.0357
35987045	0	0	0	0	0	0	0	0
35987060	0	1	0.75	0.7391	0	0	0.0172	0
35987070	0	0	0.375	0.4348	0	0	0.0172	0
35987071	0	0	0	0.8621	0	0.0303	0	0
35987076	0	0	0.625	0.4348	0	0	0.0172	0
35987077	0.3	0.8	0	0	0	0	0	0
35987082	0	0	0	0.6522	0	0	0	0
35987083	0.6	0	0	0.5517	0.4828	0	0	0
35987084	0	0.5	0	0.8261	0	0	0	0
35987085	0	0	0.7273	0	0	0	0	0
35987086	0.6667	0.5	0	0	0	0	0	0
35987087	0	0	0	0.6552	0	0	0	0
35987103	0.6667	0.75	0.875	0.6522	0.6	0	0	0
35987104	0.9	0.8	0	0.6552	0	0	0	0
35987112	0.6667	0.75	0	0.6522	0	0.037	0.5517	0.2
35987113	0.5	0.4	0	0	0	0.8788	0	0
35987148	0.5556	0	0	0	0	0	0	0
35987149	0.7	0	0.6364	0.7241	0	0	0	0
35987169	0	0	1	0	0	0	0.6379	0
35987170	0	0	0.8182	0	0.5172	0	0	0
35987172	0	0	0	0	0	0	0	0
35987173	0	0	0	0	0	0	0	0
35987175	0.6667	0	0.75	0.7391	0	0	0	0
35987176	0	0	0	0.0345	0.7241	0	0.0227	0
35987181	0.3333	0.25	0	0	0	0	0	0
35987182	0	0	0	0	0	0	0	0
35987185	0.5556	1	0.875	0.8261	0	0	0	0
35987186	0.8	0	0	0.7241	0	0	0.0227	0
35987190	0	0	0	0	0	0	0.8276	0
35987191	0.8	0.8	1	0	0	0	0	0
35987194	0.5556	0	0.75	0	0	0	0	0.8
35987195	0.8	0	0.9091	0	0	0	0	0
35987200	0	0	0	0	0	0.037	0	0
35987201	0	0	0.5455	0.5862	0	0	0	0
35987209	0.6667	0	0.625	0	0	0	0	0
35987210	0.8	0	0	0.6207	0	0	0	0
35987211	0.4444	0	0	0	0	0	0	0
35987212	0	0	0	0.8276	0	0.0303	0	0
35987219	0	0.75	0	0	0	0.7037	0	0
35987220	0.6	0	0	0	0	0.5758	0.0227	0
35987224	0.5556	0	0	0	0	0	0	0
35987225	0	0.6	0	0	0	0	0	0
35987232	0.5714	0	0.8235	0	0	0	0	0
35987233	0	0	0.1667	0	0	0	0.0137	0
35987237	0.5714	0	0	0.8889	0.0833	0	0	0
35987238	0.6667	0	0.4194	0	0	0	0	0
35987239	0	0	0	0	0	0	0.9048	0
35987240	0.8333	0	0.0323	0	0	0.5	0	0
35987243	0	0	0	0	0	0	0	0
35987244	0.8333	0	0	0	0.9286	0	0	0.5556
35987245	1	0	0.5882	0.8333	0	0	0	0
35987246	0.5	0	0	0.75	0	0.0625	0	0
35987250	0	0.72	0	0	0	0	0	0.8667
35987251	0	0	0.8387	0	0	0	0	0
35987254	0.5714	0	0.8235	0	0	0	0	0
35987255	0	0.5833	0.5484	0	0.4286	0	0	0
35987260	0	0.8	0.6765	0.3889	0	0	0	0
35987261	0.3333	0	0.6452	0	0.7143	0	0	0
35987263	0.5714	0	0.5294	0.7778	0.75	0	0	0
35987264	0	0.6944	0	0	0.0714	0	0.0345	0.4444
35987269	0	0	0	0.7222	0	0	0	0
35987270	0	0	0	0.8333	0	0	0	0
35987272	0	0	0.6176	0	0	0.6471	0	0
35987273	0	0	0.8387	0.6667	0	0	0	0
35987274	0	0.64	0	0	0.75	0	0	0
35987275	0	0	0.7742	0.6667	0	0.375	0	0
35987280	0.7143	0.6	0	0	0	0	0	0
35987281	0	0.75	0.5161	0	0	0	0	0
35987292	0.4699	0	0	0.0909	0.0588	0	0.0435	0.1818
35987293	0	0	0.0169	0.2174	0	0	0	0
35987298	0	0	0.8438	0	0	0	0	0
35987301	0	0.5833	0.5625	0.75	0	0	0	0
35987314	0.0263	0	0	0.5	0	0	0	0
35987316	0.6842	0.8333	0.75	0	0	0	0	0
35987320	0.5526	0	0	0	0	0	0	0
35987322	0.5526	0	0	0	0	0.7	0	0
35987324	0.5132	0	0	0	0	0	0	0
35987334	0.0132	0	0.8438	0	0	0	0	0
35987342	0.6184	0.5833	0.7188	0	0	0.85	0	0
35987352	0	0	0	0	0	0	0	0
35987397	0	0	0.8219	0.6	0	0	0	0
35987400	0.625	0.5	0.5479	0.75	0	0.8333	0	0
35987401	0.5333	0	0.5616	0.6842	0	0	0	0
35987406	0	0	0.726	0.6	0	0	0	0
35987407	0	0	0	0.7895	0	0	0	0
35987409	0.6875	0	0.4932	0	0	0	0	0
35987410	0	0	0.4521	0.5789	0	0	0	0
35987421	0.3125	0	0	0.4	0	0	0	0
35987422	0.7333	0	0.6986	0	0	0.5294	0	0
35987427	0.75	0	0.4795	0	0	0	0	0
35987428	0	0.6957	0.5205	0	0	0.0588	0	0
35987429	0.75	0.6875	0.8493	0.55	0	0	0	0
35987430	0.6	0.4348	0.726	0	0.0455	0.0588	0	0
35987431	0.625	0	0	0	0	0	0	0
35987432	0.5333	0	0	0	0	0	0	0
35987434	0.4375	0.625	0	0	0	0	0	0
35987435	0.5333	0.4783	0.7123	0	0	0	0	0
35987441	0	0.5625	0.7397	0.7	0	0.0333	0	0
35987442	0.7333	0	0.6575	0	0	0.2941	0	0
35987444	0.9375	0	0.5205	0.7	0	0	0	0
35987445	0	0.7826	0	0	0.5455	0	0	0.6364
35987466	0.5	0.8125	0	0	0	0	0	0
35987467	0	0	0.589	0.5789	0	0.9412	0	0.3636
35987471	0.9375	0	0.6164	0	0	0	0	0
35987472	0.7333	0	0.5616	0.4737	0	0.4118	0	0
35987482	0.9375	0.75	0.6164	0	0.1111	0.0333	0	0
35987483	0.4667	0.8261	0	0	0	0.4706	0	0
35987491	0	0.75	0.6575	0.45	0	0	0	0.5833
35987492	0	0	0	0	0	0	0	0
35987495	0.75	0	0	0	0	0	0	0
35987496	0	0	0	0.7895	0	0	0	0
35987501	0	0	0	0	0	0	0	0
35987502	0.8667	0	0	0	0	0	0	0
35987506	0.5	0.8125	0	0.55	0	0	0	0
35987507	0.6667	0.7391	0.7534	0.3684	0	0	0	0
35987508	0	0	0.6986	0.4	0	0	0.7	0
35987509	0	0.4783	0.0137	0	0	0	0	0
35987510	0.5625	0.625	0	0.75	0	0	0	0
35987511	0	0.6957	0	0	0	0	0	0
35987528	0	0	0.0137	0.7895	0	0	0	0
35987603	0.5217	0.2	0.5	0.4	0	0	0.6923	0
35987622	0.3478	0	0.5	0	0	0.0208	0	0
35987623	0.7273	0	0	0	0.6667	0.0222	0	0
35987637	0.6522	0.6	0	0	0	0	0	0.3333
35987638	0.6818	0.3333	0	0	0.8333	0	0	0.8333
35987654	0	0.8	0	0.6	0	0	0	0
35987655	0	0	0	0	0	0.6667	0	0
35987668	0	0	1	0.6	0	0	0.4615	0
35987669	0	0	0	0	0	0	0.8182	0.1667
35987685	0	0.6	0.75	0	0	0	0	0.7778
35987686	0	0	1	0	0	0.0222	0	0
35987689	0	0	0.5	0.8	0	0	0	0
35987690	0	0	1	1	0	0	0.8182	0
35987696	0	0	0	0.8	0	0	0	0
35987697	0	0.3333	0	1	0.6667	0	0	0
35987709	0.5652	0	1	0	0	0	0	0
35987710	0.7273	1	0	0.8333	0	0	0	0
35987737	0	0.2	0	0.8	0	0	0	0
35987738	0	0	0	0.8333	0	0.0222	0	0
35987749	0.6522	0	0	0	0	0	0	0
35987750	0.7273	0	0	0.5	0.6667	0	0	0
35987781	0.6087	0	0.25	0.6	0	0	0	0
35987782	0	1	1	0	0	0	0	0.6667
35987785	0	0	0.3333	0.8333	0	0.0222	0	0
35989276	0.6667	0	0.75	0	0	0	1	0.4865
35989292	0	0	0.625	0.5385	0.75	0	1	0.8919
35989293	0	0.5556	0	0	0	0.9444	0.7143	0.75
35989325	0.6667	0	0.875	0.7692	0	0	0	0
35989326	0.7143	0.8889	0.6667	0.7143	0	0	0.7143	0
35989383	0	0	0	0	0.3333	0	0	0.5455
35989384	0	0.75	0.125	0.8333	0.5	0.7857	0	0
35989414	0.6667	0.6364	0	0	0.75	0.7619	0	0.6216
35989415	0.7143	0.7778	0	0	0	0.8333	0.5714	0
35989439	0.6667	0.4545	0	0.5385	0.25	0	0	0
35989440	0	0.5556	0	0	0.6	0.5556	0	0
35989446	0.5	0	0	0	0.5	0.5238	0	0
35989447	0	0	0.5556	0	0	0.7222	0	0.5357
35989480	0	0	0	0	0	0.5556	0.7143	0
35995257	0	0	0	0	0	0	0	0
35995302	0.8333	0	0	0	0.0909	0	0	0
35995312	0	0.697	0	0.625	0	0.6667	0.4211	0
35995318	0	0	0.7586	0	0.0909	0	0.8421	0
36005531	0	0.6667	0	0	0	0	0	0.4286
36005563	0.7105	0	0	0	0	0.6	0	1
36005590	0	0.7333	0	0	0.8	0.8	0.5	0
36005638	0	0	0	0	0	0	0	0
36005718	0.8158	0.6	0.6	0	0.3333	0	0	0.8571
36005728	0	0	0	0	0.9333	0.8	0	0
36008460	0	0	0.7143	0.7857	0	0.4444	0.75	0
36008554	0.0116	0	0.25	0.1333	0	0	0	0.7805
36008555	0	0	0.6429	0.6316	0.0333	0	0.4717	0
36008602	0	0	0	0	0	0	0	0
36008603	0	0.7727	0	0.6667	0.0179	0	0.5294	0
36017797	0	0	0.7857	0.6182	0	0	0	0.4286
36017801	0	0	0	0	0.875	1	0	0.4762
36017802	0	0	0	0	0.7778	0	0	0.6111
36017817	1	0	0.5	0	0	0	0	0
36017818	0	1	0.6471	0.0133	0.7778	0	0.5714	0
36017871	1	0	0	0.6364	1	1	0.2	0.6667
36017872	0	1	0	0.5867	0.8889	0	0.7143	0
36017902	0	0	0.7143	0.4727	0	0	0.4	0
36017903	0.75	1	0	0.7467	0	0	1	0.6111
36017967	0	0	0.7059	0	0	0	0	0.3889
36039892	0	0	0	0	0	0	0	0
36039945	0	0.5385	0	0	0.4333	0.6875	0.4706	0
36039946	0	0.0959	0	0.2683	0.0357	0	0	0.55
36040729	0	0	0.6842	0	0.7273	0.6111	0.75	0
36040730	0	0	0	0	0	0	0	0
36040758	0.6667	0.5	0	0	0	0	0.5	0.5
36040759	0.75	0	0	1	0.6667	0	0.5	0
36040771	0	0	0.5263	0	0.75	0	0	0
36040772	0	1	0	1	0.619	0.5833	0	0
36040789	0	0	0.0476	0.8182	0.2083	0.0526	0	0.0109
36040790	0	0	0	0	0	0	0	0
36040797	0	0	0.5	0	0.8214	0	0	0.5909
36040817	0	0	0	0.8	0	1	0.75	0
36040841	0	0	0.5	0	0.0357	0	0.75	0.6136
36040857	0.7	0.0154	0	0.5	0	0	0	0.4545
36040887	0	0	0	0	0	0	0.5	0.2963
36040912	0.7609	0.5636	0.72	0	0.8	0	0	0.6364
36040919	0.4783	0	0.72	0.7857	0	0	0.72	0
36041318	0.6842	0	0	0	0.7778	0.8	0.7143	0
36041319	0	0	0	0	0	0	0	0
36041334	0.9474	0	0.5	0.4	0	0.6667	0	0.6667
36041335	1	0	0	0	1	0	0	0
36041342	0.8947	0	0.25	0.8	0.3333	0.7333	0.5714	0.5333
36041343	0	0.4375	0	0	0.6	0	0	0
36041361	0.3684	0	0	0	0	0.4	0	0
36041362	0	0.5625	0	0	0	0	0.8571	0
36041376	0.7895	0	0	0	0.8889	0.6667	0	0
36041377	0	0.75	0.5882	0	0.6	0	0.5714	0
36041378	0.5263	0	0.75	0	0.4444	0.6	0	0
36041379	0	0	0.4706	0.6	0.9	0.7273	0	0
36041383	0.5789	0.5	0	0.8	0	0.8	0	0.6
36041384	0	0.5	0.5882	0	0.8	0	0	0
36041385	0	0.3	0	0	0.6667	0.6667	0	0.8667
36041386	0	0	0	0.2	0.5	0	0.8571	0
36041389	0.5263	0.7	0	0.8	0.3333	0.6667	0	0
36041390	0.75	0.6875	0.4118	0	0.6	1	0	0
36041403	0	0	0	0	0	0	0.4583	0.25
36041404	0	0.75	0.7059	0	0	0.3636	0	0.6452
36041417	0	0	0.5517	0.2	1	0	0.9024	0
36041418	0	0.5	0.7532	0.6667	0	0	0	0.6875
36041419	0.0357	0	0	0	0	1	0	0.7778
36041420	0	0	0.7792	0	0	0.6667	0.5714	0
36041425	0	0	0	0.7333	0	0	0	0
36041426	0.8125	0	0	0	0	0	0.8286	0
36041484	0	0.85	0	0.8667	0	0	0.3171	0
36041485	0	0.55	0.7532	0	0.6154	0.6667	0.6857	0
36041504	0.5357	0.6	0	0.5333	0	0	0	0.7778
36041505	0.6875	0	0.6234	0	0	0	0	0
36041518	0	0	0.6034	0.8667	0.75	0	0.7805	0
36041519	0.8125	0	0	0	0	0.6667	0	0
36041527	0	0.6	0	0	0	0	0.439	0
36041528	0.5625	0	0.6494	0.8333	0.0769	1	0.7429	0.5625
36041546	0.8438	0.55	0.5455	0	0	0.3333	0.6571	0.6875
36041576	0.6923	0	0.4878	0.619	0	0	0.75	0
36041579	0.6154	0	0.6463	0	0	0.8529	0.75	0
36041605	0.7692	0	0	0.3333	0.8	0	0.5	0
36041612	0.6154	0.5	0.6463	0	0	0.4706	0.5	0
36041626	0	1	0	0	0.8	0	0	1
36041632	0.4615	0	0.8171	0.8571	0	0	0	0
36041646	0.6923	0	0.5244	0	1	0	0	0
36041663	0	0	0	0	1	0	0	1
36041683	0.6154	0.0556	0.6829	0	1	0.5	1	0
36041693	0	0	0.7195	0	0	0	0	1
36041699	0.5385	0	0	0.619	0.6	0.6471	0.25	0
36041701	0	0.8333	0.6341	0.8095	1	0	0.75	0
36041893	0	0	0	0.0833	0	0	0.4211	0.3333
36041894	0.7143	0	0	0.4444	0.2308	0	0	0
36041900	0.6667	0.0217	0	1	0.7097	0.6667	0.6	0.6667
36041901	1	0.7317	0	0	0.3939	1	0.8	0
36041905	0	0.7174	0.6154	0	0.4194	0	0	0
36041906	0	0.6585	0	0	0	1	0	1
36041907	0.6667	0.0217	0.6923	0	0	0	0	0
36041908	0	0.9024	0.5333	0	0.697	0.5	0	0.3333
36041914	0	0	0.6154	0	0.6129	1	0	0.6667
36041915	0	0	0	1	0.6364	0	0	0
36041923	0	0	0.8846	0	0.4194	0	0	1
36041924	1	0	0	0	0.7879	0	1	1
36041927	0	0.0217	0	1	0	0	0	0.3333
36041928	1	0.5366	0	0	0	0	0	0
36041930	1	0	0.5	1	0.7097	0	0.8	0.6667
36041931	0	0	0	1	0	0.5	0.2	0.6667
36041942	0	0	0	1	0.6452	0.6667	0.5	0
36041943	0	0.561	0.7333	1	0	0	0	0
36041956	0	0.2468	0	0	0	0.4211	0.3846	0
36041957	0	0.4118	0	0	0	0	0.0667	0
36041966	0	0	0.6842	0.8	0.381	0	0.5625	0
36041967	1	0.6296	0	0	0	0.8333	0.7	1
36041996	0	0	0	0.5333	0.6667	0	0	0
36041997	0.3333	0.6667	0.4762	0	0.6452	0	0.6	0
36041999	0.3333	0.7742	0.8421	0	0.9048	0	0.625	1
36042000	0	0	0	0	0.6774	0.5	0.7	1
36042001	0	0.5806	1	0	0	0.75	0.5	0.5
36042002	0.6667	0.5556	0	0.8571	0	0	0.4	0
36042019	0	0	0	0	0.619	0.8125	0	1
36042020	0	0.7407	0.8571	0	0.5484	0.6667	0.8	1
36042025	0	0	0	0	0	0.5263	0	0
36042026	0	0	0	0.5714	0.4839	0.6667	0.7	0
36042271	0.8	0	0.5	0	0.6	0.6	0.0769	1
36042272	0	0	0	0.1	0	0	0	0
36042274	0	0	0.5	1	0	0.6	0.7692	1
36042275	0	0	0	0	0	0	0	0
36042284	0.6	0	0	0	0	0	0.4615	0
36042285	1	0.5	0.375	0.7	1	0	0	0
36042290	1	0.7647	0.75	0.5	0.6	0	0	0
36042291	0	0.6667	0.5	0.6	0	0	0.6923	0
36042292	0.6	0	0	1	0.6	0	0.6154	0
36042293	0	0	0.5	0.8	0	0	0	0
36042301	0	0	0.25	0.5	0	0.8	0	0
36042302	0	0.6667	0	0.4	0	0.3333	0.6923	0
36042323	0.8	0.8235	0	0	0.4	0	0.7692	0
36042324	0	0	0	0	0	0.1111	0.6154	1
36042331	0	0	0	0	0	0	0	0
36042332	0	0	0	0.6	0	0.7778	0.6923	0
36042558	0	0.6053	0.5	0.5789	0	0.9565	0.5	0.7273
36042559	0	0	0	0	0	0	0	0
36042565	0.8182	0.4211	1	0.8421	0	0.0435	0	0.6364
36042566	0.7647	0.6667	0.5714	0.449	0.6875	0.7895	0.5	0.6667
36042574	0.6364	0	0	0.9211	0.3333	0	0	0.6364
36042575	0	0	0.7143	0.5714	0.4375	0.5789	0.8333	0
36042583	0.7273	0.7368	0	0.6053	0	0.7391	1	0.6364
36042584	0	0.5385	0.2857	0.7143	0.5	0.6842	0.6667	0
36042590	0	0	0	0	0	0.7391	1	0
36042591	0	0.359	0	0	0	0	0	0
36042601	0.8182	0.7632	0.25	0.5	0	0	0	0.6364
36042602	0	0.7692	0	0	0	0	0	0.6667
36042611	0	0.8947	0.75	0.5526	0.6667	0	0	0
36042612	0.6471	0.5385	0.4286	0.7347	0.6875	0	1	0.6667
36042626	0.3636	0	0	0	0.7333	0	0	0
36042627	0.8235	0.6154	0.8571	0.8163	0	0	0	1
36042632	0	0	0	0	0	0	0	0
36042633	0.5882	0.7949	0	0	0	0.6316	0.5	0
36042656	0	0.3333	0	0	0	0.5882	0.8254	0
36042657	0	0	0	0	0	0	0	0
36042665	0.1667	0.6667	0	0	0.375	0.5294	0	0
36042666	0	0	0	0.7143	0	0.7778	0.0323	0
36042674	0	0.6667	0.4643	0	0.75	0	0	0.75
36042675	0	0.5	0	0.7143	0	0.7778	0.6613	0
36042679	0.5	0	0	0	0	0	0.5556	0.25
36042680	0.6667	1	0	0.8571	0.4667	0	0	0.3333
36042688	0	0.3333	0	0	0	0.5294	0	0.5
36042689	0.3333	0	0.7308	0.5714	0	0.1111	0.0161	1
